Altitude,Roll,Yaw,Airspeed,Pitch,X Acceleration,Y Acceleration,Z Acceleration,Vertical Velocity,Time
9567.11,-0.101967,5.98639,319.654,0.0579844,580.005,1.04996,24.8252,-9.06436,499.96
9568.17,-0.0994714,5.98624,319.895,0.0603316,580.402,0.756715,24.8702,-10.2445,500.06
9569.38,-0.0967904,5.98613,320.131,0.062696,580.868,0.406474,24.9227,-11.6761,500.18
9570.86,-0.0936556,5.98601,320.383,0.0652891,581.285,0.114506,24.9696,-13.0028,500.29
9572.22,-0.0908907,5.98585,320.588,0.0674572,581.656,-0.106884,25.011,-14.2206,500.39
9573.87,-0.0877171,5.98561,320.808,0.0698467,582.055,-0.285496,25.0552,-15.5725,500.5
9575.66,-0.0844428,5.98527,321.024,0.0722396,582.444,-0.384829,25.0978,-16.937,500.61
9577.61,-0.081113,5.98482,321.234,0.0746354,582.824,-0.400056,25.1389,-18.3136,500.72
9579.71,-0.0777749,5.98425,321.439,0.077035,583.195,-0.333366,25.1783,-19.7016,500.83
9581.75,-0.0744741,5.98359,321.639,0.0794403,583.557,-0.193459,25.2162,-21.1005,500.94
9584.14,-0.071539,5.98286,321.833,0.0815125,583.912,0.00545299,25.1826,-22.4902,501.05
9586.91,-0.0681113,5.98245,322.024,0.0783935,584.38,0.241084,22.1986,-23.8159,501.16
9589.35,-0.0653801,5.98202,322.194,0.0757881,584.806,0.485665,19.7686,-24.7773,501.27
9592.11,-0.0622519,5.98148,322.394,0.073428,585.202,0.720437,17.8059,-25.3804,501.38
9594.92,-0.0595158,5.98105,322.576,0.0707466,585.582,0.929238,16.0739,-25.659,501.49
9597.74,-0.0571236,5.98075,322.74,0.0675534,585.93,1.09694,13.9719,-25.699,501.6
9600.56,-0.0545769,5.98049,322.92,0.0640015,586.327,1.21309,12.3534,-25.4186,501.71
9603.33,-0.0506824,5.98038,323.1,0.0612057,586.648,1.28974,11.1907,-24.955,501.81
9606.04,-0.0484564,5.98021,323.282,0.0587427,586.994,1.27721,10.328,-24.2272,501.93
9608.89,-0.0484617,5.97999,323.482,0.0575186,587.353,1.23329,10.5257,-23.3974,502.04
9611.19,-0.0489654,5.97992,323.65,0.0566461,587.655,1.11926,10.7282,-22.6845,502.14
9613.64,-0.0495894,5.98,323.837,0.0557175,587.991,0.909053,10.9478,-21.9217,502.25
9616.01,-0.0501306,5.9802,324.026,0.054777,588.331,0.625682,11.1303,-21.1915,502.36
9618.3,-0.0505185,5.98049,324.216,0.0538395,588.674,0.293801,11.2832,-20.4907,502.47
9620.51,-0.0507196,5.98082,324.409,0.0529491,589.021,-0.0580902,11.4208,-19.8167,502.58
9622.65,-0.0507232,5.98113,324.603,0.0523666,589.367,-0.4008,11.73,-19.168,502.69
9624.72,-0.0505347,5.9814,324.798,0.0517333,589.717,-0.706977,11.9609,-18.5647,502.8
9626.73,-0.0501761,5.98157,324.995,0.0510748,590.07,-0.953327,12.1464,-17.9969,502.91
9628.5,-0.0497316,5.98163,325.175,0.0504033,590.426,-1.12237,12.2992,-17.4588,503.02
9630.4,-0.0491531,5.98154,325.392,0.0497216,590.785,-1.20364,12.4251,-16.9457,503.13
9632.24,-0.0485292,5.98134,325.592,0.0490312,591.146,-1.19423,12.529,-16.4532,503.24
9634.02,-0.0479109,5.98098,325.775,0.0483977,591.477,-1.11072,12.6152,-15.978,503.35
9635.76,-0.0473468,5.98049,325.976,0.0477107,591.842,-0.928576,12.6944,-15.5184,503.46
9637.44,-0.0468789,5.9799,326.179,0.0470572,592.209,-0.700761,12.7834,-15.071,503.57
9639.08,-0.0465399,5.97924,326.383,0.0464014,592.577,-0.461273,12.8511,-14.6774,503.68
9640.67,-0.0463501,5.97854,326.587,0.0457462,592.947,-0.183613,12.9134,-14.2564,503.78
9642.21,-0.0463174,5.97785,326.792,0.0450955,593.319,0.0862944,12.9669,-13.846,503.9
9643.71,-0.0464361,5.97719,326.998,0.0444521,593.691,0.326688,13.0136,-13.445,504
9645.17,-0.0466885,5.97661,327.204,0.0438177,594.065,0.519125,13.0583,-13.017,504.12
9646.58,-0.0470468,5.97612,327.411,0.0431939,594.44,0.649864,13.0915,-12.6673,504.22
9647.95,-0.0474755,5.97575,327.619,0.0425815,594.816,0.710798,13.1246,-12.2891,504.33
9649.28,-0.0479354,5.97548,327.827,0.0421393,595.192,0.699886,13.2384,-11.9203,504.44
9650.57,-0.0483855,5.97533,328.036,0.0416904,595.569,0.621072,13.3353,-11.567,504.55
9651.71,-0.0487541,5.97527,328.245,0.0412526,595.947,0.483775,13.4208,-11.2306,504.66
9652.93,-0.0490848,5.97529,328.455,0.0408246,596.326,0.301849,13.4939,-10.9094,504.77
9654.11,-0.0493125,5.97536,328.665,0.0404034,596.706,0.0922629,13.556,-10.6013,504.88
9655.37,-0.0494254,5.97546,328.875,0.0399881,597.087,-0.12643,13.6091,-10.3046,504.99
9656.38,-0.0494068,5.97553,329.066,0.0395779,597.469,-0.335691,13.6554,-10.018,505.1
9657.47,-0.0492733,5.97559,329.277,0.0392087,597.816,-0.503403,13.6962,-9.74033,505.21
9658.53,-0.0490358,5.97558,329.488,0.0388792,598.232,-0.660884,13.771,-9.47718,505.32
9659.56,-0.0487177,5.97548,329.699,0.0388029,598.611,-0.752565,13.9875,-9.22496,505.43
9660.56,-0.0483469,5.97529,329.911,0.0387867,598.955,-0.787199,14.1953,-9.02273,505.53
9661.54,-0.0479552,5.97501,330.122,0.0387529,599.334,-0.770971,14.3758,-8.83783,505.64
9662.51,-0.0475747,5.97464,330.333,0.0387056,599.714,-0.701609,14.521,-8.68233,505.75
9663.45,-0.0472356,5.9742,330.544,0.0387654,600.094,-0.587193,14.7143,-8.54435,505.87
9664.39,-0.0469627,5.97369,330.755,0.0388513,600.472,-0.439222,14.8723,-8.45151,505.97
9665.23,-0.0467746,5.97315,330.965,0.0389431,600.851,-0.271555,15.0243,-8.3791,506.08
9666.23,-0.046682,5.9726,331.175,0.039034,601.229,-0.0991293,15.1486,-8.33255,506.19
9667.15,-0.0466871,5.97205,331.384,0.0391255,601.607,0.0633499,15.2512,-8.3072,506.3
9667.98,-0.0467714,5.97158,331.593,0.0393003,601.983,0.202635,15.3799,-8.30121,506.41
9668.89,-0.0469394,5.97111,331.782,0.0394718,602.358,0.307994,15.4878,-8.31555,506.52
9669.89,-0.0471905,5.97067,332.009,0.0396507,602.732,0.372016,15.5804,-8.34887,506.63
9670.81,-0.0474576,5.97034,332.215,0.0398377,603.105,0.391098,15.6592,-8.39888,506.74
9671.65,-0.0477089,5.97011,332.402,0.0400329,603.477,0.365594,15.7262,-8.46332,506.85
9672.59,-0.0479714,5.96991,332.607,0.0402177,603.814,0.307118,15.7838,-8.54034,506.96
9673.53,-0.0481968,5.96977,332.811,0.0404291,604.184,0.210681,15.8295,-8.62005,507.06
9674.49,-0.0483664,5.96966,333.033,0.0406695,604.585,0.078259,15.8779,-8.72664,507.18
9675.45,-0.0484668,5.96959,333.217,0.0408773,604.918,-0.0434733,15.9173,-8.83389,507.29
9676.43,-0.0484912,5.96952,333.418,0.0411131,605.282,-0.177929,15.9498,-8.93868,507.39
9677.42,-0.0484397,5.96944,333.618,0.0413558,605.645,-0.301815,15.9826,-9.06142,507.5
9678.42,-0.0483186,5.96933,333.817,0.0416047,606.006,-0.405013,16.013,-9.19152,507.61
9679.44,-0.0481401,5.96917,334.015,0.0418594,606.365,-0.479604,16.0414,-9.32856,507.72
9680.48,-0.0479208,5.96897,334.212,0.0421194,606.722,-0.520451,16.0683,-9.47222,507.83
9681.53,-0.0476799,5.96871,334.408,0.0423847,607.077,-0.525522,16.0938,-9.6222,507.94
9682.6,-0.0474378,5.96839,334.602,0.0426554,607.43,-0.495938,16.1183,-9.77826,508.05
9683.68,-0.0472141,5.96802,334.796,0.0429319,607.781,-0.435743,16.144,-9.95519,508.17
9684.68,-0.0470411,5.96765,334.971,0.0432146,608.13,-0.351437,16.1648,-10.1078,508.27
9685.8,-0.0468968,5.96718,335.18,0.0435444,608.476,-0.251312,16.2069,-10.2823,508.38
9687.05,-0.0468043,5.96672,335.37,0.0438832,608.821,-0.144667,16.2518,-10.4636,508.49
9688.1,-0.0467824,5.96631,335.542,0.0441996,609.132,-0.0409652,16.2934,-10.6544,508.6
9689.29,-0.0468144,5.96587,335.729,0.0446073,609.502,0.0509849,16.361,-10.8548,508.71
9690.49,-0.0468987,5.96546,335.916,0.0450155,609.808,0.123769,16.4163,-11.0671,508.82
9691.72,-0.0470374,5.96505,336.118,0.045469,610.174,0.171946,16.4644,-11.2899,508.93
9692.97,-0.0471776,5.96475,336.285,0.0458546,610.476,0.191753,16.5034,-11.5009,509.03
9694.25,-0.0473426,5.96445,336.468,0.0463023,610.807,0.186538,16.5499,-11.7417,509.15
9695.56,-0.0475033,5.9642,336.649,0.046758,611.135,0.154746,16.5919,-11.9914,509.25
9696.89,-0.0476448,5.96399,336.829,0.0472401,611.46,0.100319,16.64,-12.2502,509.36
9698.26,-0.0477544,5.96381,337.007,0.0477278,611.783,0.0289971,16.6816,-12.5185,509.47
9699.52,-0.0478231,5.96364,337.184,0.048274,612.103,-0.0522585,16.7475,-12.7963,509.58
9701.08,-0.0478456,5.96347,337.359,0.0488948,612.419,-0.135921,16.842,-13.0877,509.69
9702.53,-0.0478209,5.9633,337.533,0.0495159,612.733,-0.214573,16.9275,-13.394,509.8
9703.89,-0.04776,5.96313,337.706,0.050144,613.044,-0.281559,17.0028,-13.7166,509.91
9705.41,-0.0476572,5.96292,337.861,0.0507768,613.352,-0.331528,17.0674,-14.0535,510.02
9707.12,-0.047514,5.96265,338.046,0.0516539,613.654,-0.360852,17.2495,-14.4089,510.13
9708.58,-0.0473663,5.96236,338.213,0.0525189,613.954,-0.367849,17.4158,-14.7883,510.24
9710.23,-0.0472297,5.96207,338.364,0.0533108,614.224,-0.355105,17.5483,-15.1591,510.34
9711.92,-0.0470882,5.96172,338.528,0.0541887,614.518,-0.322114,17.6823,-15.6334,510.46
9713.66,-0.0469668,5.96134,338.69,0.0550659,614.809,-0.272949,17.7744,-16.0484,510.56
9715.46,-0.0468744,5.96094,338.85,0.0559437,615.097,-0.21265,17.8591,-16.5662,510.68
9717.3,-0.046817,5.96054,339.008,0.0568241,615.382,-0.147015,17.9362,-17.057,510.79
9719.21,-0.0467973,5.96013,339.163,0.0577085,615.664,-0.0820578,17.9908,-17.5147,510.89
9721.16,-0.0468145,5.95973,339.317,0.0585981,615.942,-0.0234672,18.0428,-18.0292,511.01
9723.18,-0.0468645,5.95934,339.469,0.0595753,616.24,0.0274901,18.0917,-18.6021,511.12
9725.25,-0.0469408,5.95898,339.618,0.0603956,616.486,0.0563188,18.1275,-19.0878,511.22
9727.38,-0.0470345,5.95864,339.765,0.0613045,616.752,0.0716578,18.1626,-19.6298,511.33
9729.58,-0.047136,5.95833,339.91,0.0622207,617.015,0.0693188,18.194,-20.1794,511.44
9731.62,-0.0472351,5.95804,340.053,0.0631443,617.273,0.0503126,18.2226,-20.7358,511.55
9733.93,-0.0473153,5.95778,340.194,0.064075,617.528,0.0170816,18.2487,-21.2986,511.66
9736.3,-0.0473852,5.95756,340.332,0.0650128,617.778,-0.0267793,18.2729,-21.8673,511.77
9738.74,-0.0474302,5.95733,340.468,0.0659574,618.025,-0.0768918,18.2955,-22.4418,511.88
9741.23,-0.047447,5.95708,340.602,0.0669085,618.267,-0.128517,18.3167,-23.0216,511.99
9743.79,-0.0474347,5.95687,340.721,0.0678656,618.505,-0.176993,18.3369,-23.6066,512.1
9746.42,-0.0473954,5.95663,340.851,0.0687407,618.718,-0.214802,18.3544,-24.1427,512.2
9749.11,-0.0473333,5.95637,340.978,0.0697084,618.949,-0.246374,18.3729,-24.737,512.31
9751.87,-0.0472546,5.9561,341.102,0.0707701,619.195,-0.266231,18.3924,-25.3906,512.43
9754.69,-0.0471667,5.9558,341.225,0.0716594,619.397,-0.270174,18.4081,-25.9393,512.53
9757.58,-0.0470775,5.95548,341.345,0.0726424,619.614,-0.261477,18.4248,-26.547,512.64
9760.54,-0.0469947,5.95514,341.463,0.0736304,619.828,-0.240498,18.4412,-27.159,512.75
9763.56,-0.0469251,5.95479,341.578,0.0746235,620.037,-0.209664,18.4571,-27.775,512.86
9766.66,-0.0468741,5.95443,341.691,0.0756218,620.242,-0.172173,18.4726,-28.3951,512.97
9769.82,-0.0468462,5.95404,341.802,0.0769098,620.438,-0.131674,18.6198,-29.0309,513.08
9772.75,-0.0468415,5.95365,341.91,0.0782631,620.628,-0.0919141,18.8371,-29.6775,513.19
9776.35,-0.0468595,5.95327,342.015,0.0796367,620.815,-0.0564123,19.038,-30.4294,513.31
9779.43,-0.0468937,5.95292,342.119,0.0811148,620.995,-0.0281556,19.2329,-31.0865,513.41
9782.88,-0.0469464,5.95256,342.21,0.0825748,621.173,-0.00934521,19.3977,-31.8422,513.52
9786.42,-0.0470157,5.95218,342.316,0.0840299,621.346,-0.00123338,19.5323,-32.6258,513.63
9790.05,-0.0470836,5.95185,342.411,0.0854849,621.514,-0.00405399,19.6434,-33.4329,513.74
9793.77,-0.0471436,5.95156,342.495,0.0868086,621.678,-0.0170468,19.7351,-34.2595,513.85
9797.58,-0.0472022,5.95126,342.584,0.0882661,621.823,-0.036319,19.8044,-35.0252,513.95
9801.49,-0.0472486,5.95097,342.67,0.0897254,621.991,-0.0662929,19.8734,-35.959,514.07
9805.49,-0.0472814,5.95066,342.76,0.0913201,622.139,-0.097428,19.9258,-36.827,514.18
9809.58,-0.0472934,5.95038,342.84,0.0927845,622.283,-0.129013,19.9699,-37.7048,514.29
9813.77,-0.0472891,5.95012,342.91,0.0941183,622.408,-0.155697,20.0041,-38.51,514.4
9818.06,-0.0472694,5.94983,342.983,0.0955881,622.541,-0.180467,20.0365,-39.4026,514.5
9822.45,-0.0472369,5.94953,343.054,0.0970608,622.669,-0.198495,20.0645,-40.3015,514.61
9826.94,-0.0471956,5.94922,343.122,0.0985364,622.791,-0.20847,20.0888,-41.206,514.72
9831.52,-0.0471501,5.94889,343.186,0.100015,622.907,-0.209865,20.1101,-42.1153,514.83
9835.78,-0.0471094,5.94855,343.247,0.101496,623.018,-0.202955,20.129,-43.029,514.94
9841,-0.0470663,5.9482,343.305,0.102981,623.123,-0.18875,20.1458,-43.9465,515.05
9845.44,-0.0470388,5.94787,343.36,0.104468,623.222,-0.168875,20.161,-44.8675,515.16
9850.42,-0.0470202,5.94751,343.408,0.105959,623.316,-0.145391,20.1747,-45.7917,515.27
9855.51,-0.0470157,5.94714,343.461,0.107453,623.404,-0.120588,20.1873,-46.7187,515.38
9860.69,-0.0470258,5.94673,343.506,0.10895,623.486,-0.0967702,20.1988,-47.6484,515.49
9865.98,-0.0470497,5.9464,343.545,0.110314,623.556,-0.0760464,20.2094,-48.5804,515.6
9871.37,-0.0470856,5.94604,343.584,0.111955,623.634,-0.0601461,20.2193,-49.5146,515.71
9876.86,-0.0471305,5.94569,343.621,0.113325,623.693,-0.0509089,20.2276,-50.3657,515.81
9882.46,-0.0471808,5.94535,343.654,0.114973,623.758,-0.0470651,20.237,-51.389,515.93
9888.16,-0.0472375,5.94498,343.687,0.116488,623.812,-0.0504749,20.2449,-52.3289,516.04
9893.96,-0.0472828,5.94469,343.711,0.117867,623.856,-0.0588154,20.2517,-53.1847,516.14
9899.87,-0.0473274,5.94438,343.735,0.119387,623.899,-0.0727241,20.2587,-54.1275,516.26
9905.88,-0.0474572,5.94406,343.755,0.12091,623.936,-0.0939622,20.2652,-55.0714,516.36
9911.99,-0.0480533,5.94374,343.773,0.122435,623.968,-0.123212,20.2713,-56.0162,516.47
9917.64,-0.0488486,5.94342,343.787,0.123962,623.994,-0.161954,20.2771,-56.962,516.58
9924.54,-0.0496736,5.94311,343.798,0.125492,624.014,-0.211726,20.2823,-57.9086,516.69
9930.96,-0.0504828,5.9428,343.806,0.127025,624.028,-0.269021,20.287,-58.8559,516.8
9937.49,-0.0512634,5.9425,343.811,0.128559,624.037,-0.334155,20.2916,-59.8901,516.92
9943.52,-0.0519459,5.94219,343.813,0.130095,624.04,-0.385734,20.2952,-60.7523,517.02
9950.87,-0.0527275,5.94191,343.812,0.130868,624.046,-0.435023,20.0215,-61.6546,517.13
9957.08,-0.0533513,5.94168,343.808,0.13079,624.07,-0.469454,18.998,-62.5561,517.24
9964,-0.0540204,5.9414,343.802,0.130678,624.083,-0.493431,18.2483,-63.2201,517.34
9970.99,-0.0546803,5.94108,343.793,0.130657,624.085,-0.501753,17.5863,-63.8721,517.46
9978.04,-0.0554117,5.94074,343.783,0.130696,624.079,-0.49515,17.1073,-64.3668,517.57
9985.14,-0.0563433,5.94036,343.769,0.130758,624.067,-0.477865,16.725,-64.7831,517.68
9992.94,-0.0575103,5.93992,343.756,0.13084,624.05,-0.453906,16.4182,-65.1361,517.79
9999.47,-0.0585228,5.93954,343.742,0.130927,624.032,-0.431202,16.1925,-65.4125,517.89
10006.7,-0.0596578,5.93913,343.726,0.131036,624.008,-0.408351,15.9758,-65.6991,518.01
10013.9,-0.0608081,5.93871,343.71,0.131157,623.982,-0.388719,15.8189,-65.9273,518.12
10021.2,-0.0619696,5.9383,343.692,0.131287,623.953,-0.378171,15.7039,-66.1118,518.22
10028.5,-0.0631381,5.93789,343.674,0.131424,623.922,-0.373677,15.6021,-66.2945,518.33
10035.8,-0.0643244,5.93748,343.655,0.131568,623.889,-0.377303,15.5209,-66.4599,518.44
10042.4,-0.065533,5.93708,343.635,0.131717,623.855,-0.388485,15.4563,-66.6116,518.55
10050.4,-0.0667417,5.93668,343.615,0.13187,623.82,-0.406669,15.4009,-66.7645,518.67
10057.1,-0.0678333,5.93633,343.594,0.132027,623.783,-0.430351,15.3643,-66.8839,518.77
10064.5,-0.0690814,5.93589,343.572,0.132187,623.745,-0.459178,15.332,-67.0083,518.88
10072.5,-0.0705641,5.93549,343.551,0.132348,623.706,-0.489947,15.3065,-67.1269,518.99
10079.2,-0.0718148,5.93512,343.53,0.132496,623.669,-0.522647,15.2865,-67.2409,519.1
10086.6,-0.0731861,5.9347,343.507,0.13266,623.624,-0.556145,15.2708,-67.351,519.21
10094,-0.0751268,5.93425,343.484,0.132823,623.586,-0.596213,15.2594,-67.4471,519.31
10101.5,-0.0779204,5.93377,343.46,0.133,623.539,-0.649996,15.249,-67.5589,519.43
10108.9,-0.0810949,5.93329,343.436,0.13315,623.499,-0.711488,15.2421,-67.6495,519.54
10116.4,-0.0843767,5.93283,343.412,0.133316,623.455,-0.800305,15.2359,-67.747,519.64
10123.8,-0.0879001,5.93236,343.387,0.133482,623.409,-0.912882,15.2305,-67.8415,519.75
10131.3,-0.0919661,5.93188,343.361,0.133649,623.363,-1.03979,15.226,-67.9333,519.86
10138.8,-0.0961864,5.9314,343.335,0.133816,623.316,-1.17906,15.222,-68.0229,519.97
10146.3,-0.100384,5.9309,343.309,0.133982,623.268,-1.32524,15.2183,-68.1103,520.08
10153.1,-0.104549,5.93038,343.283,0.134147,623.22,-1.46849,15.215,-68.1954,520.19
10161.3,-0.108858,5.92981,343.256,0.134307,623.171,-1.59897,15.212,-68.2779,520.31
10168.1,-0.112843,5.92918,343.228,0.134462,623.121,-1.70767,15.2094,-68.3582,520.41
10175.6,-0.117212,5.92855,343.203,0.134609,623.07,-1.79066,15.2072,-68.4362,520.52
10183.1,-0.121569,5.9278,343.175,0.134749,623.019,-1.84366,15.2053,-68.5118,520.63
10191.4,-0.126313,5.92688,343.144,0.134879,622.968,-1.86467,15.2037,-68.585,520.74
10198.2,-0.130268,5.92606,343.118,0.134988,622.916,-1.85451,15.2025,-68.6558,520.85
10205.8,-0.134634,5.92508,343.089,0.135099,622.868,-1.82103,15.2015,-68.7178,520.95
10213.3,-0.139031,5.92404,343.06,0.135199,622.815,-1.76271,15.2006,-68.7835,521.06
10220.9,-0.143471,5.92295,343.03,0.135298,622.756,-1.68178,15.1998,-68.8518,521.18
10228.5,-0.147961,5.92181,343,0.135374,622.707,-1.60813,15.199,-68.906,521.28
10236.1,-0.152502,5.92066,342.97,0.135437,622.652,-1.52877,15.1948,-68.9617,521.39
10243.7,-0.155015,5.9196,342.939,0.135436,622.598,-1.38224,15.1404,-69.0285,521.5
10251.3,-0.148309,5.91897,342.908,0.134748,622.552,-1.18452,14.7309,-69.0825,521.61
10258.9,-0.137804,5.91824,342.877,0.133737,622.509,-0.838756,14.1571,-69.087,521.72
10266.5,-0.126422,5.91758,342.847,0.129784,622.499,-0.275789,12.0803,-68.9243,521.83
10273.3,-0.115082,5.91683,342.818,0.123912,622.499,0.458774,8.98559,-68.4662,521.94
10281.5,-0.104129,5.91583,342.791,0.118153,622.48,1.29912,6.4205,-67.529,522.05
10288.8,-0.0980003,5.91497,342.769,0.107703,622.468,2.11176,1.68646,-65.8809,522.17
10295.3,-0.0976678,5.91413,342.751,0.0973864,622.429,2.91639,-2.52184,-63.8695,522.27
10302.2,-0.0990551,5.91343,342.738,0.0882359,622.385,3.48285,-5.40207,-61.0575,522.38
10308.8,-0.101257,5.91329,342.733,0.0797811,622.354,3.7157,-7.4156,-57.7861,522.49
10315,-0.103232,5.91361,342.737,0.0726423,622.346,3.59184,-8.72379,-54.1926,522.6
10320.7,-0.105313,5.91445,342.752,0.065229,622.362,3.18531,-9.5691,-50.3917,522.71
10326.1,-0.107111,5.91574,342.777,0.0581314,622.403,2.46091,-10.0757,-46.8188,522.81
10331,-0.108472,5.91742,342.816,0.0507855,622.472,1.42443,-10.7524,-42.4284,522.93
10335.5,-0.109291,5.9193,342.866,0.0437148,622.551,0.447265,-11.1066,-38.6816,523.04
10339.5,-0.10951,5.92122,342.929,0.0367791,622.66,-0.652037,-11.3644,-34.5056,523.14
10343,-0.109125,5.92303,343.004,0.0299034,622.792,-1.68129,-11.5352,-30.2879,523.25
10346.1,-0.108181,5.92459,343.092,0.0230458,622.947,-2.55103,-11.6458,-26.0419,523.36
10348.7,-0.106774,5.92579,343.193,0.0161774,623.126,-3.18868,-11.7161,-21.7769,523.47
10350.8,-0.105033,5.92654,343.307,0.00927846,623.33,-3.54455,-11.761,-17.4986,523.58
10352.5,-0.103115,5.9268,343.433,0.00233878,623.559,-3.59556,-11.7907,-13.2099,523.69
10353.7,-0.101186,5.92658,343.573,-0.00464299,623.813,-3.34654,-11.8113,-8.9126,523.8
10354.4,-0.0994084,5.92593,343.725,-0.0116612,624.092,-2.82894,-11.8263,-4.60723,523.91
10354.7,-0.0980467,5.92503,343.891,-0.0186703,624.396,-2.09731,-11.8348,-0.291832,524.02
10354.5,-0.0969267,5.92364,344.069,-0.0238733,624.742,-1.22349,-10.7267,3.99617,524.13
10353.8,-0.0962865,5.92217,344.242,-0.0295687,625.101,-0.289958,-10.0872,8.13812,524.24
10352.7,-0.0961682,5.92074,344.445,-0.034991,625.442,0.537897,-9.71888,11.8301,524.34
10351.2,-0.0965635,5.91948,344.659,-0.041031,625.871,1.41635,-9.39252,16.1956,524.46
10349.2,-0.0974159,5.91845,344.885,-0.0468175,626.249,2.03892,-9.01629,20.1487,524.57
10346.8,-0.0986346,5.91779,345.145,-0.053264,626.723,2.43389,-8.79022,24.0526,524.68
10344,-0.100098,5.91753,345.395,-0.0592105,627.179,2.57267,-8.64825,27.9291,524.79
10340.7,-0.101666,5.91769,345.632,-0.0646227,627.611,2.47221,-8.564,31.4391,524.89
10337,-0.103325,5.91832,345.929,-0.0711029,628.152,2.08715,-8.49865,35.6411,525.01
10332.9,-0.104543,5.91914,346.186,-0.0764893,628.621,1.58081,-8.46545,39.1392,525.11
10328.4,-0.105598,5.92028,346.48,-0.0824007,629.156,0.883129,-8.44339,42.9865,525.22
10323.4,-0.10627,5.92155,346.784,-0.0883042,629.709,0.104382,-8.43057,46.8354,525.33
10318,-0.106508,5.92286,347.099,-0.0942098,630.282,-0.681863,-8.42312,50.6873,525.44
10312.2,-0.1063,5.92407,347.425,-0.100129,630.872,-1.40348,-8.41885,54.5432,525.55
10306.6,-0.105748,5.925,347.762,-0.106073,631.482,-1.9963,-8.41667,58.4042,525.66
10299.9,-0.104799,5.92577,348.077,-0.112051,632.112,-2.40979,-8.41619,62.2711,525.77
10292.9,-0.103582,5.92622,348.467,-0.118069,632.761,-2.61126,-8.41728,66.1448,525.88
10284.7,-0.102083,5.9263,348.836,-0.124126,633.431,-2.58842,-8.41986,70.0264,525.99
10277.5,-0.100809,5.92606,349.18,-0.129665,634.057,-2.37993,-8.42329,73.5627,526.09
10269.2,-0.0995005,5.92551,349.569,-0.135787,634.83,-1.92423,-8.42835,77.8168,526.21
10260.4,-0.098397,5.92472,349.969,-0.141932,635.492,-1.41218,-8.4329,81.3711,526.31
10251.3,-0.0975887,5.92377,350.379,-0.14809,636.307,-0.702344,-8.43826,85.648,526.43
10241.6,-0.0971154,5.92269,350.838,-0.154812,637.073,-0.0262493,-8.44282,89.5798,526.54
10231.6,-0.0970711,5.92183,351.231,-0.16041,637.785,0.554182,-8.44667,93.1638,526.64
10221.1,-0.0973819,5.92102,351.672,-0.166555,638.586,1.10091,-8.45083,97.1167,526.75
10210.2,-0.0980286,5.92044,352.124,-0.172682,639.406,1.50485,-8.45528,101.081,526.86
10198.8,-0.0951037,5.9203,352.587,-0.178774,640.245,1.75556,-8.46689,105.043,526.97
10187,-0.0862363,5.92053,353.06,-0.184824,641.104,1.70914,-8.48513,109.015,527.08
10175.9,-0.0767494,5.92076,353.543,-0.190873,641.981,1.63238,-8.50016,113.002,527.19
10162.1,-0.0647982,5.92083,354.036,-0.196322,642.879,1.61451,-8.38792,116.968,527.3
10149,-0.0536502,5.92044,354.54,-0.196476,643.832,1.68931,-4.648,120.865,527.41
10136.8,-0.0489461,5.91985,355.054,-0.197822,644.777,1.86862,-2.33167,124.225,527.52
10123,-0.0484512,5.91908,355.576,-0.198602,645.728,2.13341,0.0257263,127.225,527.63
10108.8,-0.0494005,5.91868,356.105,-0.200132,646.687,2.23209,1.51973,129.867,527.74
10094.4,-0.0505226,5.91861,356.591,-0.201513,647.566,2.11239,2.78863,132.253,527.85
10079.8,-0.0518065,5.91885,357.13,-0.202939,648.541,1.82077,3.77609,134.234,527.95
10064.9,-0.0529791,5.91937,357.674,-0.204365,649.523,1.33236,4.7436,136.408,528.07
10049.8,-0.053916,5.92008,358.221,-0.205923,650.603,0.660743,5.45663,138.246,528.18
10034.5,-0.0545637,5.92098,358.822,-0.207318,651.6,-0.0127556,6.05637,139.963,528.29
10019,-0.054757,5.92173,359.326,-0.208582,652.51,-0.61398,6.52031,141.439,528.39
10003.4,-0.0545908,5.92244,359.883,-0.209818,653.515,-1.20317,7.01208,142.971,528.5
9987.55,-0.0540538,5.92297,360.442,-0.210992,654.523,-1.66291,7.5057,144.429,528.61
9971.58,-0.0532033,5.92323,361.003,-0.211887,655.535,-1.95206,8.02241,145.784,528.72
9955.47,-0.0521247,5.92317,361.565,-0.212215,656.546,-2.04743,8.90125,147.059,528.83
9939.22,-0.0509323,5.92282,362.13,-0.212569,657.561,-1.94603,9.61264,148.185,528.94
9922.86,-0.0497419,5.92219,362.695,-0.212945,658.579,-1.66495,10.1896,149.189,529.05
9906.39,-0.0486642,5.92133,363.261,-0.213245,659.601,-1.23876,10.7547,150.168,529.17
9891.34,-0.0478642,5.92041,363.778,-0.213516,660.626,-0.71553,11.166,150.905,529.27
9874.71,-0.0472498,5.91932,364.347,-0.213761,661.654,-0.15157,11.5609,151.64,529.38
9856.47,-0.0469457,5.91815,364.97,-0.213978,662.684,0.39455,11.9002,152.306,529.49
9841.21,-0.0469924,5.91725,365.489,-0.21415,663.717,0.868047,12.1937,152.913,529.6
9824.36,-0.0473352,5.91641,366.062,-0.214322,664.751,1.22339,12.4499,153.469,529.71
